meta,id,tweet,sentiment,emotion
meta,25677,@ravishndtv @ndtvindia @PrannoyRoyNDTV madarchod randi ka sulad suwar teri maa behan beti ko chode tumlg sudhrog … https//t co/U35Zu1dh2v,negative,disgust
meta,2853,@SAMBIT _ PATRAg @UdayBharti108 Godse ko sahi khene wale Gaddar deshdrohi Angrezo k talwe chatne wale sawerker aur Na … https//t.co/KqbMONst4m,neutral,anger
meta,19669,@ZeeNews @asadowaisi Owaisi you are no more Indian.Congress k dum par aage badhte gaye bloody traitor warna zinda … https//t.co/1CxwMQP6Ir,negative,anger
meta,45005,@sonamJain001 @INCIndia sabhi jinhe lagta ha ki kharab ek tarfa dikha rahe ha us news ko dekhna band kr de https//t co/iJNnO4wlyN,neutral,others
meta,6423,Naa hum bhulte he khuda ko Naa unhko jo hume as allah s gift mile he unko Bhulne wali galiya hum chor aaye piche https//t.co/cKahdt4DWE,neutral,others
meta,13242,@anjanaomkashyap @mayachauha Media wale agar Congress se kadak sawal karle to woh BJP ke Dalal kehlate hai.Au … https//t.co/3ImDkNnn41,negative,anger
meta,16836,@Desire _ bangtan @Fratae _ tae G-Guys .... photographer ki maa ko chod do voh bechari 😭,negative,disgust
meta,41461,@AmitShah @narendramodi Bhot Bhot Badhai ho sir.Aaj sach me lag Raha hai ki Mera koi apnaa Grih Mantralaya Sambha … https//t.co/7CS8aQGeDT,positive,joy
meta,4858,🌹 Good morning my almighty @Gurmeetramrahim papa ji 🌹 💖 Plz bless me more sewa sumiran parmarth ka b … https//t.co/CljSYqaNde,positive,joy
meta,2602,RT @YashwantRaut19 Dear sir # GoaMining is the backbone of Goan economy Pls restart immediately save mining dependents families from har …,positive,joy
meta,35453,@SofJalil @Ibn _ Adam12 @saada _ gul Not agreed ! Ye girgit se bohat aagay ki manhoos qoum hai ye rang badaltay he nahi … https//t.co/8ss6X0AbF7,negative,anger
meta,23985,@SaadTar53111786 Bete teri gnd me jarur de dunga bhenchod osama ki aulad teri maa ki gnd me roz hafeez azhar dn … https//t co/TTbfcFSkrO,negative,disgust
meta,25341,@anjanaomkashyap Comon anjana madam lagta hai bjp ne bahut paisa diya hai Ur shows r total in favour of Modi Stop … https//t co/f2vESxWQDi,neutral,others
meta,32576,@AmarUjalaNews @myogiadityanath @Uppolice @Mayawati @yadavakhilesh Libe ... doos Modi ji ye aapki jeet ke kaaran h … https//t.co/uhaC1hKS34,neutral,others
meta,31785,@squintneon chal isi baat pe I will follow you fresh term fresh start,neutral,others
meta,33811,@rssurjewala @INCIndia Dar gaya sale kyu nahi bhejega Raga ko bolo ek to interview dede Bahut bolta tha modi … https//t co/Qx1m3mRv3x,neutral,others
meta,31336,@JanviShahaha @CAclubindia You putting this up made me listen ' Rishte ke bhi roop badalte hai ' in background !👅,neutral,others
meta,36656,@AsmiKha67775814 Iske responsible hum sab h birth polulation p koi control hi nahi h unemployment direct badhega hi,negative,anger
meta,38025,RT @deepiholic _ ram CELEBRATING 6 YEARS OF YJHD !!! YEH FILM NHI FEELING HAIN !!! ♥️ # 6yearsofNAINA # 6YearsOfBunny # 6yearsofYJHD SPECIAL POST …,positive,joy
meta,43624,@badri4BJP @GITCA3000 Eating panipuri at night is not bad thing problem is expecting all should eat panipuri ... # TNAgainstHindiImposition,negative,others
meta,10264,@one _ by _ two Is chutiye ko kaun samjhaye ki BJP has elected by the people of india and not won it in some churan pratiyogita .....,neutral,others
meta,15365,Jo Sale khud Mard n ho wo dusare ki maradangi ko lalakarate hain bhosari pahale ye bata ki Black money ka tune jo l … https//t co/aZJp1TC71g,negative,anger
meta,15115,@nita _ notambani James harden ko dadi katne ko mat bolo warna adha American dadi catlega,neutral,others
meta,21717,@_ Northernerd oye hoy !!! SO what you are dil se ameer like Raj Kapoor awaara type heros thanks for your support 🙏🏽,neutral,joy
meta,13984,@TeesriJungNews Ye galat news chalaane wala higda hai namakharaam namard hai sala Sun be chakke aurat ki izzat nah … https//t.co/rCZ9OEpe42,negative,anger
meta,5983,@DrMuradPTI Teachers ko powerful Kia jay.Pass fail ka system hona chahiye.Teachers ka kaam just teaching ho.Hr … https//t.co/z25nakRx0u,neutral,others
meta,15410,#لیلۃ_القد Insaan ki koshish sirf halaal or haram ko janna hone chahiye kio rizq dene ka berra to khud ALLAH ne uth … https//t.co/gkZ6IITVjW,neutral,others
meta,19479,@RealOilsheikh Ma sha Allah it is certainly the best shayi joint in the world he has a beautiful voice I could listen to him all day,positive,joy
meta,5053,RT @HlomlaDandala This is important for all people of color everywhere in the world https//t co/LDVYfS97Jk,neutral,others
meta,18840,@mxcvz Happy birthday to you chah chah chah Happy birthday to hamoood Happy birthday to you chah chah chah 😍💜💜🎊🎉🎁🛍🎈💜❤️❤️,positive,joy
meta,31473,Congratulations @BJP4India for a decisive victory.We the people believe in you.@narendramodi ji aapko loktantra … https//t.co/k8PWAmGaYz,positive,joy
meta,35083,Best wishers to Mayur Mahanta and Rishikesh Adhikary for 36 Days # HimalayanAsphalt Tour from Tomorrow.Thank You f … https//t.co/Qbt253FADE,positive,joy
meta,12374,@MaryamNSharif Kyon doray na karay Ky sab kuch girvi rakh Kar just nahi bhara Jo ab Tak lalchi kutay ki tarah raal … https//t co/xNNniisZ7M,negative,anger
meta,11583,@KBaimeen @rathodvinod18 @warispathan @BJP4India @narendramodi Khud Ko bol rha he ???,neutral,others
meta,14491,My whole wide world.You ’ re my reason every single day Keni.Even when everything is wrong in this life I look at … https//t.co/baCmmbo2VA,positive,sadness
meta,18919,@MemonaMushtaq Han Jee Randi Memona Ke Kazaat Mein Kuch Nahi Likha Hai Bas Aik Hi Cheez Likhi Hai Yeh Kuri Chudwati … https//t.co/xj7K5LJQEX,negative,anger
meta,23573,Happy Birthday 🎁🎈🎂🎉🎊 Awo Broni-ahuofe Dowuona ! Wishing You The Very Best 🙏🏿,positive,joy
meta,2857,@masimanjum @Kaifraz88535564 Jhooty pe Allah ki billions lanat especially in Ramadan,neutral,others
meta,14543,1010✨ hiiiiiiiii i hope you ’ re having a great day today.we don ’ t interact much but i hope so in the near future ! ily and good day 💛💛,positive,joy
meta,33324,# BeWise _ ChooseRight Good morning Satguru @Gurmeetramrahim ji Bless everyone with maximum sewa Simran Parmarth And Success In Life,positive,joy
meta,27674,RT @shaik _ hussam EVM ki rigging nahi hui Hindu mind ki rigging ho chuki hai ' @aimim _ national Chief @asadowaisi ne kiu kaha ? @syedasimwaq …,negative,anger
meta,12337,@Ashokkumar21219 Congress ka bantadar tho congress ke gulam aur chamche hi Kar rahe hai 😂😂😂😂😂 Accha hai ye log ais … https//t.co/MREUcECiGv,negative,anger
meta,10314,Bs ek suba ki gujaris uske baad hogi netao ki Jamke barish kal dekhna hai kon bolta evm kharab hai BJP wale ya Congress wale @decision2019,neutral,others
meta,17845,@BhavnaNaik20 @karanjohar @ajaydevgn @KajolAtUN Niklo tum bhe phir Kis ka intzaar hai ?? Stop this over acting,positive,others
meta,34526,@asadowaisi @Prksh _ Ambedkar Owaisi sahab aap k mai bahut khilaf tha aur aap ki baton ka mazaq udata tha lekin 2019… https//t.co/gAM1tJkeDQ,neutral,others
meta,14219,Rajasthan m Hindu ladki se rape uske bad usko mar diya gya police ne koi karwayi nhi ki kyonki wo log Muslim th … https//t co/swVyhMyb3L,negative,sadness
meta,37866,@haryannvi Education policy ke documents pe aur kuch facts likho.Good job and more facts.Nice work.Precise,positive,joy
meta,1475,ibhadi ke leli.Umuntu ewine engatshelwanga you gotta love my Zulu people 😂😂😂# SAMA25,positive,joy
meta,34224,Narendra modi ji ko dusri bar PM bnne pr hardik subhkamnaye .... # PMNarendraModi # NarendraModi # PMO @PMOIndia,positive,joy
meta,4966,@OfficeOfKNath shivraj ke 12 saal me samsya ka hal nahi ho paya.ikchha mrutu marg 27 no.state highway par 100 mtr … https//t.co/IfIdrM0Pja,neutral,others
meta,40304,@khanya _ Msika Bachana lol Reasoning should not be politically associated we can ’ t always agree on each other ’ s st … https//t co/xJl9qfdk3u,neutral,others
meta,34501,@MaryamNSharif Shame on you Bhagooori.Jo Tumharay Baap nain paisa loota hai.Kaash uss se Hospital banaye hotay tu … https//t.co/abih46ZBOQ,neutral,others
meta,44162,23may k baad modi aur shah ko Pakistan chor aate hai qki pata nahi q bjp aur Pakistan ka gehra nata hai https//tco/CDBzzXf3jK,negative,anger
meta,13170,# Baarish - What a show ! The finest performance by @TheSharmanJoshi.We missed you on screen but if this is what you … https//t.co/OlHKgcRThH,positive,joy
meta,14781,So the song Mileya Mileya from Happy Ending.Very very underrated.,neutral,others
meta,14308,@narendramodi Sir modi ji apko bharat ka PM chune jane par Bahut bahut badhai Sir me poonam verma aapko ye batana … https//t co/4Eoplcgxq8,positive,joy
meta,35107,@samirkapoor1971 @umangmisra Hum khud ko tassalli dete h ki Liverpool 14 saal bad UCL jeeta h.Humlog 10 saal pehle … https//t.co/kWpacNU4t0,neutral,others
meta,28826,@RahulGandhi Vipaksh mein bhi rahne layak nahi 21 dalon ka vipaksh bhi evm hatao yaa ban evm ke liye andolan nahi … https//t.co/b6sDMrU8LD,negative,anger
meta,39343,You know you ’ ve made it Sam when lukes sat here shouting listen to my sister nail green day @SamLavery _ faith has been restored,positive,others
meta,7541,@SirJadeja And they want Kashmir kabi nahi sudrega ee log @nikhilrajthota @starky _ pspk @nithishhardcore,negative,anger
meta,25640,@OfficialUrmila Shame on you Congress jaise chor n scammer party ko support kar rahe ho 1st of all kitna paisa khil … https//tco/OcriZNT0YM,negative,anger
meta,36454,RT @gurinderinsan1 @Gurmeetramrahim good morning pita ji pls bless me sewa sumrin and parmarth bakso ji # TrueCompanion https//t co/1CEbn …,positive,joy
meta,22264,@Faranshakeels @DaaruBaazMehta cause people want modi they want hindu rashtra.Padhai likhai karne se kya hoga ? c … https//t.co/UJUD94VlCv,negative,anger
meta,16131,Didi ... Ghamand mat karo .. Ahankaar to Ravan ka bhi toot gaya tha ... https//t.co/kH8nSxJ76k,neutral,anger
meta,13208,@Nadir4Pakao hello nadir bhai love from india yar aapka mai fan ho gya u love u so much,positive,joy
meta,32196,RT @TheBlossom _ Gal Need You @Gurmeetramrahim Want To See You 😭Want Your Love Want To hear You Please Aajo Hme khushiyaan Dedo Daata …,positive,sadness
meta,1115,@PoliticalWire _ @RahulGandhi Ki hai Galti Congress buri tarah haari hai is Pappu ki vajah se Ab tum log … https//t co/nPl9UrNjhF,negative,anger
meta,11920,@anisahmed36 Desh ke gaddar to vo harami kejriwal hai suver जो हिंदुस्तान की army से प्रूफ mangata hai sadak ki पै… https//t.co/37rmOSnb5Z,negative,anger
meta,10071,@AllIndiaBakchod dil khush ho gaya tum bc ka ye haal dekh k Hanuman ji tak ko nahi bakshoge toh kaise bachoge mc … https//t co/9cKpmgNaF3,negative,anger
meta,24428,RT @Harikrishan9889 Hindu Ne to vote de diya ab musalmano ko patane ki taiyari hai https//t.co/qbq9uVEQN5,neutral,others
meta,23118,@kunalkamra88 Ab bechara dobara train mein chadhne se bhi darega .... sad to hear the news ......,neutral,sadness
meta,4843,RT @ItsAPerfectLife listen if you want to love love like you own nothing,positive,joy
meta,40320,@BTS _ twt guzelliklerim sizi cok seviyorum iyi ki size sahibim optum kocaman muuaah,neutral,others
meta,20522,@stylishsheik @Suriya _ offl @selvaraghavan Arey bhai movie dek khe mera dimak kachodhi huvva ...🤨,neutral,others
meta,38570,This is Modi SARKAAR 2in 2024 Modi SARKAAR 3 & in 2029 Yogi SARKAAR 1then after 234 CONG Mukt BHARAT 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 # ModiSarkar2,positive,joy
meta,28352,@NabeelAlvi10 Lo aagaya humara Modi ab khush ? We Indians are very good humare yaha padosiyo ki khushi also matters … https//t co/Ieb65rQ13M,positive,joy
meta,14174,Aao bahno ab chunaav k Baad kuch ghar grihasthi ki baat kar lekin 😁😁 Kya aapane ghar pe koi achaar banaya ?? Mai … https//t co/ua2fGSLaHX,neutral,others
meta,8934,Aaaj Kal Ka Piyar Bluetooth ki Tarah HOGaya Hai pass Rahy tO TO Connect Warna SearchinG for New Device 😊😂😂😂😍😍😍 https//t.co/enMTh7pON7,negative,joy
meta,546,@chitraaum @narendramodi Madam ab kya kahen aapko aap aur aapka media nahi hota to itni kharab mal ki itni achhi ma … https//t.co/KVqy3wN9M3,negative,others
meta,40271,@delhichatter public ne is Chaman ki baat sun li aur soch ke hi vote daala https//t.co/UYM7oXeM6y,negative,others
meta,33886,World Cup Is Here & Panauti Is Back Striking At Less Than 1 Minute ! # ENGvSA https//t co/srzPDUNRdW,neutral,anger
meta,41158,RT @Viiipra So grateful for this girl.Never stop smiling you deserve all the happiness in this world @sonakshisinha # HappyBirthdaySona …,positive,joy
meta,9809,@its _ hema _ I hate all type of parathe's but I don ’ t hate muli ke parathe.~ Me farting.# oksorry,neutral,others
meta,4656,@hina _ slays @Sushmita231022 @Shreya _ HCL @saleha _ xo @khojJaarihai @kadibatarka @IamSinghaniya Sapno mein milega aisa ladka 🤭🤭,positive,others
meta,19853,RT @ThisIsArham Tooba I love you yawr I really love you yawr aor mein tumharay liay kuch bhi kar sakta houn https//t co/9p2kHuCkQq,positive,joy
meta,8414,@PandaJay @nitin _ gadkari @BJP4India Happy birthday @nitin _ gadkari ji jio hajaro shall Jay panda fans Odisha,positive,joy
meta,28513,@ImranRiazKhan Apni pela pela ka Mara.short pitch bowls na batsman ko pagal kar dia.home work nhi howa.WO sannia ka husb ko kun nhi khella,neutral,others
meta,14780,@iamamirofficial well performed boy ... Thank god ap ne izzat rakhli thodi ... Pakistan ko 10 wickets defeat se bachane kelye thanks,positive,joy
meta,2918,@SRKpePHD Aise maa baap ko bomb se uda dena chaheye Kaisa Harami maa baap he bachu ko bhi harami he Bccc in bachu … https//t co/TG7OS8MgSe,negative,anger
meta,38095,@its _ boogeyman Maaf kren.Yeh nh hoti practicles kr kr k moat waqiya hojaegi meri.,neutral,others
meta,8033,@ZeeNewsHindi baadra ji dash kaa paisa khaaker illaj vidasho ma nahi hindustaan ma hi kara lo bhagna nahi danga court sa bhi aisi ummeed ha,negative,anger
meta,37815,On Loop Since Morning .. ❣️❣️😘 @Mithoon11 sir Laate Kaha se aisi melody .. ❣️❣️😍 We All Love Youu https//t.co/efFLZKCNXl,positive,joy
meta,32722,I watched tornado documentaries all day Remembering the young me.She had such hope for everything.Look now littl … https//t.co/SvkPk4hhuo,positive,joy
meta,33909,@HardikPatel _ Bhy tari kaha fat rahi hai hum sab is des k nagarik hai BJP desh k nagariko ki hattya nahi karti hai … https//t.co/oosy8zL0PG,neutral,others
meta,24338,@VishalDadlani @ECISVEEP Unused EVM machines hain uncle Ab inme chah ke bhi vote nahi dal sakte 5 saal pehle hall … https//tco/SeBT5usXuu,neutral,others
meta,16519,RT @Insa _ vrsha 🌺 Good Morning @Gurmeetramrahim Papa ji ...🌺💕 Bless me for Sewa Simrn n Parmarth Rabb ji ..🙇‍♀️ Dhan dhan satguru tera hi aasr …,positive,joy
meta,7724,@htshowbiz @htTweets A Marathi film industry and people miss him like anything.Laksha we are love you.U r part of … https//t.co/Llmlh4oBx9,positive,joy
meta,31069,Kuch yesa kro ki sabme craz ho or dil se desbhakti ki bhawna ho sab desh or desbhakti se dur ho rahe hai sabhi yuv … https//t.co/8oX9MeywMD,neutral,others
meta,13159,Waise hume koi btayega ki rape cases badte kyu ja rahe h kya intejar kiya jata h ki masoob bacchiyo aur mahilao ke … https//t co/qmIE80Xtl6,neutral,others
meta,23900,@RahulGandhi Drama company band Kar action may as.Modi filhal Khud ko national father samajh k pura aanand may hai … https//t.co/QMqPk5deOl,negative,anger
meta,24246,@ppbajpai Mai sehmat hu kyu ki ye to jhol hua h hamari puri seat par bjp ko voting nhi hui or yaha se bhp jeet gayi 👏👏👏👏,negative,sadness
meta,20942,RT @Frustitute Modi Ji ... Is Prakash Javdekar better than Suresh Prabhu ? @imeerage lagta hai account rakhana padega .. Modi ji se sa …,neutral,others
meta,21791,@sengar _ krishan Pata Nahi Humaare Desh ki Saari Court iss Samay W Bengal ki Haalat Dekh Kar Kyon Chup Chaap Hai H … https//t co/5B1PhZKL76,neutral,others
meta,25768,@bishwajitgmail @nmopsjharkhand @narendramodi Inke hi raj me OPS band kiya gaya tha ... phir se lagu ye log nahi kaen … https//t.co/4plnqKeCFt,neutral,surprise
meta,8703,@mukhtiar _ gmail @fawadchaudhry Yes.Youthiya Is Better Than Chutiyaas Like You.So Beth Jaaye Araam Se Aap.,negative,anger
meta,14400,@EasternRailway GOOD MORNING REQ SIR MUSLEMS VERY IMPORTANS FESTIVALS EIDUL FITHRU RAMZAN JUNE 05 TH ANE ONE OF THE … https//t.co/ciicLuVrc9,neutral,others
meta,23924,@VickyGoyal1947 @arch54321 @Samiullah _ inc @paree7861 @ECISVEEP @sanjaynirupam 23 ka result sunke dimag kharab ho gya kya,neutral,others
meta,8793,My fav ram bhajan is “ Sri Ramachandra Kripalu Bhaja mana ”.. chanting Ram naam brings Kripa & Shraddha-in a true bhak … https//t.co/ptycE6bjQ2,positive,joy
meta,26645,RT @ShaikhS29092445 @iamsrk33 @imVkohli Ek dam Faadu,positive,joy
meta,28137,@keshavyadaviyc @RahulGandhi Plss hamaare ghar pe mat aana 🙏 We r not interested Aur ek baat 2024 mein bhi aayega to modi hi 😊,negative,anger
meta,30011,@KomalNahta @warnerbrosindia @Bazinga _ Ent Plz sir tell more about katrina role in sooryavanshi Sachme intezar nhi h … https//t co/9j1YhVuIxz,neutral,others
meta,43528,I am sure @kofi _ mole was very good at English summary.Wow so much in one track.# Dont be late.@Maa _ Abena _ Dedicated to you wai.Enjoy,positive,joy
meta,9546,@Kavita _ Sharma4 EVM me dhandli Ho sakti hBut etne bade level pe nahi Congress ko agar Vote lene h to Andar hi and … https//t co/M4Y2yVQ1wA,positive,sadness
meta,9515,RT @ladywithflaws @RealHistoriPix @ipunamchoudhary @pratyasharath @theflyingnemo @AMIT _ GUJJU Aag mat lagao ladkio Mai.Hame Nahi ladna 😂,neutral,others
meta,14265,@ashutosh83B Teri aukaat Dhobi ka kutta Na ghar ka na ghat ka Pappu abhi natak kar raha hain toh congress ke spoke … https//t co/JcqnUTLW8D,negative,anger
meta,13187,RT @Haseeb _ Sayss @fatima _ says _ happy bday fatima sorry late wish cuz ibadat ki raat thi toh abi free huwa dua zarur ki humesha khush rahou …,positive,joy
meta,15150,@ppbajpai Ye dekho is ki bejati koi padh hi nhi sakta sale ne comment hide kr rakhe hai public se koi ne beta or bh … https//t.co/Wk3N3l6ZXI,negative,anger
meta,28480,@ArifAlvi Lusy where hav u been ? Teri saadgi ki videos ni arhe aj kal ? Pichle bar airport ma soya tha is br ra … https//t co/HkhSN9KOmw,neutral,others
meta,24466,@SanjeevYadav _ IN @yadavakhilesh Waise bjp ko bolna chaiye tha o se 10 to k jivit kara Diya babua ne chalo acaha hI … https//t.co/uMx1X3U6J0,neutral,others
meta,30367,@ZebaFatimareal @VoiceofmyBharat Very correct .... jhandu akhilesh ... baap chacha ne kursi pe bitha diya .. khud ko s … https//t.co/QenfTutdwz,neutral,anger
meta,10435,Mauritius PM & his wife Kobita at PM Modi oath ceremony in Delhi jai hind 🇮🇳🇮🇳 jai mauritius 🇲🇺 eah dosti hamesa BAN … https//t.co/frpygA8zM0,positive,joy
meta,14558,RT @Sahir _ Dhoom PRK 208 india bhikaari level aur 26M overseas chillar highest vaala fake star Bahut jhooth spread kiye isne pre socia …,negative,anger
meta,17283,@SYahyaHussaini @MalixOwn @ICC yeh hmesha doosron ko kamiyyab karwata hai khud jeetne ka koi shauk nahi hmare cheet … https//t co/FdmBu1Iuja,neutral,others
meta,26079,@BeingSalmanKhan @Bharat _ TheFilm Salman Khan khud ki film hit karna chahta hai toh interw deraha hai bewajeh ton karega nahi,neutral,others
meta,16113,@akashbanerjee Baki RPF paise le k logo ko maal passenger boggie me laadne dete hai uska .. sabse brasth to RPF hai .. unhe jail me dalo,negative,anger
meta,16853,@sagarikaghose @BJP4India TUM JAISE DOGLE LOGO KI WAJHA SE CONGRESS KA YE HAAL HAI HINDUO KE KHILAAF PROPOGANDA C … https//t co/3ptYDhTIRF,negative,anger
meta,24058,@narendramodi HelloSir Congratulations for Win India Apka Sath Or bhi 5sal Jay shree Ram,positive,joy
meta,18733,@ashcorpuz23 — tara talk hehe i really want to know you moree hehe !!💛,neutral,others
meta,22690,@Rashid8Patel @Vijay _ Aamir @IrfanKOfficial _ Naa vijay anna @VijaySethuOffl anna jaise dikh rahe hain,neutral,others
meta,43850,@haleema _ janjua No u have to make ur own reputation in society.You got freedom 1 day before INDIA 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 but … https//t.co/fcisJd0ANo,positive,joy
meta,7941,My energy for Eid Safayi 😪https//t.co/OZrNTJGmgB,positive,joy
meta,44305,RT @CutestFunniest I don't like footballers Wo log apni Rozi-Roti ko laat maarte hain,neutral,others
meta,7450,@Haren4391 @squintneon ye tau proper-ganda hai bechare haar jo gaye 🤣,neutral,others
meta,17476,@AllIndiaBakchod dil khush ho gaya tum bc ka ye haal dekh k ... Hanuman ji tak ko nahi bakshoge toh kaise bachoge mc .… https//t.co/9cKpmgNaF3,negative,anger
meta,26323,Wishes for Your # ModiSarkar2 @narendramodi Ji Best of Luck # EkBharatShresthaBharat Bharat Mata ki Jai Vande Mataram,positive,joy
meta,11673,My # RTRNaps are Frankelio @1540 Kismat @1510 Sponsored by @RatingTheRaces - Enter for FREE here … https//t co/ComZf6UPnl,neutral,others
meta,38640,@drmsee1 sir Chakia railway station me tatkal ticket sirf dalal logo hi milta hai customer ko nahi bahut bada racke … https//t co/skNExnudXL,negative,sadness
meta,17365,@AmitShah sir mai aapse vinati karta hu ki Bihar ke sankhiyanki ASV ke sambandh me mananiyaa CM Bihar ke Nitish kum … https//t co/QUi8qM9ubs,neutral,others
meta,42351,@brawling _ virago @vanish _ forever Urdu bhi chalega is badsurat lady ko par hindi nahi,positive,anger
meta,30573,@PoliticalWire _ @ShilpiSinghINC Jodhpur ki janta US Gandhi ko Bhul Gye Jo Gandhi Apne Bacho se Jyada Jodhpur Ka Dh … https//t.co/Y7tntVIc7Y,neutral,others
meta,44715,@narendramodi @SE _ Rajoelina Maira Modi ji se nivedan he ye appki jeet ke sath bhagwan Shri Ram ke bhi jeet he Modi … https//t co/eNpx6Skm0B,positive,joy
meta,17937,@chintskap Get well soon sir.Aap jaldi ghar ayenge ye me kamna karta hu.,positive,joy
meta,20809,@Engineeersabir @Tinni83586952 @ArunSFan @Engineeersabir Nhi yha kissi ke salaah ki kissi ko zaroorat nhi hain doss … https//t.co/XGdZTbbrIv,negative,anger
meta,17891,@msisodia Itni imandar ki congress ke pairo me gir gai LS election me sir kam kr lo ap log twitter twitter mat khelo,negative,others
meta,27501,@vikasbha Ye tasveer jitni baar dekhta hu to sochta hu Modi ji sahi karte hai jo tumlogo ka chutiya baar baar kaat -… https//t.co/Ii8FZRp0Dg,negative,anger
meta,15974,@Javedakhtarjadu aapko bharat ratna ki tamanna thi samaj sakte he bjp ki sarkar banne k bad puri nahi ho pai Dard t … https//t.co/P5H8wDLj58,negative,sadness
meta,37413,@AasmaBatool5 Ahem r u stupid 😂😂 or u just pretending to be Mtlab ham nhi jante tum chor kitne Imandaar ho jo … https//t co/FYovYkXBtU,negative,anger
meta,33609,Lahore Garhi Shol Pull Pr Traffic Hadsay Me Janbahaq Farzana W/o Nadeem 40y * Pak Ka Polio Program Drust Track Pr Nahi Aalmi Idara Sehat,neutral,others
meta,18147,@MamataOfficial ka kalkata police ne CBI officer ko kutte ki tarha pitaGordon pakra arrest kiya aur police statio … https//t.co/EDEmFyh56J,positive,sadness
meta,3749,@amyysosa HDKDHDKDJDDJDJD OH MY GOD tbh the fact rhey have that vibe is a good thing to me like catch me listening to more,positive,joy
meta,22967,@pradip103 @ShefVaidya OMG Indira ji ki nose aur unki chhavi bhi kaam nahi ayee Sorry state of affairs !,negative,sadness
meta,13821,@itahasafdar They didn't even put that effort to win.Niyat hi nahi thi Disappointment,negative,anger
meta,26146,@__ prtk @abhisar _ sharma Bhai tm to Apne ghar me v famous ni ho .... Aur Modi Pakistan me tumhre fufa ki Band bajane … https//t.co/atNPm776Bd,negative,anger
meta,1772,@rsprasad Ravi shankar ji namaskar waise to sabhi jatiyo ne aapko vote diya kuchh ne nahi diya parantu kayasth ne 1… https//t.co/xkmoUtWVwx,negative,others
meta,3113,Ramjan me islam valo ki chaddi tak ki checking ki jani chahiye.usake liye central se bhi order lena pate to police … https//t.co/uah3nJ8Qfu,positive,anger
meta,14100,@LambaAlka Are parivarwaad ka mtlb mp banne se nahi hai .... iska mtlb hai party ka supremo banne se .... kisi or afric … https//t.co/ee2U8bLbsL,negative,others
meta,35875,RT @Chriissylala 2 DEGREES AT 22 WOO !🇬🇭🇬🇭 MSc Early Intervention in Psychosis God knows best.He picked the perfect Masters for me.I ’ m …,neutral,others
meta,19124,@DelhiTimesTweet @Krushna _ KAS @KapilSharmaK9 @kikusharda Wish you a very happy birthday to krushna ...( sapna )... Gr … https//t.co/fpftQ7NgAM,positive,joy
meta,20692,Kis bewkuf ne tumhe Bulaya ?? Hadd karte media vale b gali ke kutte ki itni b okaad kab se hone lagi https//t.co/7Bujd5sqbi,negative,anger
meta,34716,@asra _ dar Aziz miyan Thank you very much for RT & liking my poetry your appreciation boosts my zeal & motivate me … https//t.co/hhP2DSthac,positive,joy
meta,28359,@MamataOfficial R a n d i nanga karke marunga tujhe 🖕 bsdi tere baap ka nahi hai Bengal # JaiShreeRam bolenge teri … https//t.co/AaUasGHm5F,negative,disgust
meta,306,@Megha94507473 Reminds me famous dialogue of Welcome movie Le Saudi Arabia - 4-5 billion Kya tera baap chood ke Gaya tha ya Teri maa ?,negative,anger
meta,9298,@Kathrin _ bridges @Chai _ charsii Kuch likes Kai leye ?? Mainy troll tou nhi Kiya apko,neutral,others
meta,19205,@HMOIndia Mandir main Pooja nahi hone de rahe hai.MuslimSunder nagri ki Ghatna aur pandit ji ko maar ne ke liye 10… https//t.co/IiU2EVg7f2,negative,sadness
meta,31111,@anandk2012 @RailwaySeva @IRCTCofficial Bhai detail ye hai ki you are getting ads based on your search and browsin … https//t co/NRF3zY1Z2d,neutral,others
meta,42029,@narendramodi @Naveen _ Odisha Amit ji ko BJP Adhykch ki rahane de ye kaam unase achha koyi nahi kar sakta unake … https//t co/rKJK204Fxa,neutral,others
meta,33478,@deevgrass _ They changed hair color ! Warna-warni pisan pasti kalo liat updatenya mereka,neutral,others
meta,18730,My love friend Sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love frien … https//t.co/vI2ZpOjGJt,positive,joy
meta,30020,Great Afridi bus aik or tweet MNS ka .... sachiiii phir or nahi ... ghussa nahi katna acha 😉😁😂 @SAfridiOfficial,neutral,others
meta,4928,i love feeding my cat straight cans of tuna.bich loves ~ me for it,negative,joy
meta,10323,@TechnicalGuruji @YouTubeIndia # ek video one plus 7 pro full review ke sath love you guruji,positive,joy
meta,26473,@saniyusuf The only problem in first half was kolasinac About 2 occasions he didn't release the ball to auba and l … https//t co/z7AgAWqAFd,positive,sadness
meta,4539,@Aciel1219 i love you so much more bubba ❤️,positive,joy
meta,25914,Dear Modi ji Hum Assam walo ko aapse Bohot umid a he Plz aap Assam Ke Cachar District ko thora sudhariye Har … https//t co/pSRmyTlwp9,positive,sadness
meta,17279,@KamalPreetIns17 @Gurmeetramrahim Bappu @Gurmeetramrahim ji rehmt krn guddi te 🤗 # Dhan _ Dhan _ Satguru _ Tera _ Hi _ Aasra 🙏… https//t co/d6BuGjwouC,positive,joy
